iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1504.69,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1486.41,1,5.21754,1.07866,0.702481,53.9722,15.6905,63.9709,0.974679,0.974679,1.15602,0.974679,0.998743,0.974679,0.974679
3,1481.47,1,5.97467,1.24262,0.572434,48.1969,15.3625,57.3754,0.95,0.95,1.14971,0.95,0.998743,0.95,0.95
4,1465.38,1,3.74665,1.00706,0.924489,46.0787,18.0302,54.9016,0.925945,0.925945,1.13191,0.925945,0.998743,0.925945,0.925945
5,1456.31,1,4.39642,0.857055,0.760555,49.5105,13.2911,58.7157,0.9025,0.9025,1.13758,0.9025,0.998743,0.9025,0.9025
6,1443.04,1,3.60889,1.04297,0.976725,57.2698,15.1058,68.0258,0.879648,0.879648,1.14105,0.879648,0.998743,0.879648,0.879648
7,1438.44,1,3.29593,0.943665,1.0736,53.3142,15.9756,63.4219,0.857375,0.857375,1.11216,0.857375,0.998743,0.857375,0.857375
8,1416.3,1,3.89492,0.55881,0.872901,54.0375,16.3773,63.7273,0.835666,0.835666,1.08399,0.835666,0.998743,0.835666,0.835666
9,1410.28,1,5.15196,0.923663,0.688325,56.9637,16.166,67.5962,0.814506,0.814506,1.07195,0.814506,0.998743,0.814506,0.814506
10,1395.07,1,4.60136,1.10665,0.77737,53.8416,15.5165,64.191,0.793882,0.793882,1.07682,0.793882,0.998743,0.793882,0.793882
11,1376.26,1,5.18468,0.993189,0.703969,54.8865,15.6832,65.1162,0.773781,0.773781,1.04956,0.773781,0.998743,0.773781,0.773781
12,1364.87,1,5.89599,0.681535,0.548395,50.729,13.9199,60.4881,0.754188,0.754188,1.04962,0.754188,0.998743,0.754188,0.754188
13,1370.85,1,5.28872,0.578979,0.660637,51.6986,18.7123,61.6539,0.735092,0.735092,1.03927,0.735092,0.998743,0.735092,0.735092
14,1357.47,1,4.56565,1.226,0.772795,54.3495,17.907,65.0029,0.716479,0.716479,1.10933,0.716479,0.998743,0.716479,0.716479
15,1337.28,1,4.6384,1.46102,0.778891,57.0546,20.251,68.4516,0.698337,0.698337,1.08124,0.698337,0.998743,0.698337,0.698337
16,1337.19,1,5.72726,0.911425,0.581755,49.8467,26.2935,60.1116,0.680655,0.680655,1.07354,0.680655,0.998743,0.680655,0.680655
17,1315.64,1,4.48502,1.04284,0.823793,53.1024,20.5254,63.9272,0.66342,0.66342,1.05277,0.66342,0.998743,0.66342,0.66342
18,1300.36,1,5.17724,1.01363,0.733421,54.2121,20.3925,64.8243,0.646622,0.646622,1.02611,0.646622,0.998743,0.646622,0.646622
19,1289.46,1,5.67913,1.0253,0.63923,52.7154,20.1088,62.4805,0.630249,0.630249,1.00013,0.630249,0.998743,0.630249,0.630249
20,1289.46,1,6.4958,1.31027,0.512892,50.6743,20.7553,60.1603,0.614291,0.614291,0.974805,0.614291,0.998743,0.614291,0.614291
21,1276.21,1,6.29703,1.12252,0.552876,49.1901,20.609,58.8236,0.598737,0.598737,0.950122,0.598737,0.998743,0.598737,0.598737
