iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1449.85,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1433.58,1,10.0628,0.977915,0.101884,48.622,18.3312,57.6192,0.974679,0.974679,1.08262,0.974679,0.998743,0.974679,0.974679
3,1431.46,1,13.1104,1.12997,-0.127783,49.4062,18.0163,58.7844,0.95,0.95,1.13056,0.95,0.998743,0.95,0.95
4,1412.28,1,9.16977,0.841992,0.165992,49.0306,22.7689,57.9396,0.925945,0.925945,1.10193,0.925945,0.998743,0.925945,0.925945
5,1405.27,1,11.5012,1.03212,-0.0328543,48.9358,16.3991,57.6554,0.9025,0.9025,1.07403,0.9025,0.998743,0.9025,0.9025
6,1394.11,1,13.5602,1.49981,-0.211189,49.9404,15.3242,59.1131,0.879648,0.879648,1.09781,0.879648,0.998743,0.879648,0.879648
7,1377.18,1,16.3591,1.50322,-0.352995,54.9559,16.1145,64.9169,0.857375,0.857375,1.07001,0.857375,0.998743,0.857375,0.857375
8,1360.55,1,11.3186,1.03287,0.00198285,53.9505,14.19,63.3688,0.835666,0.835666,1.04292,0.835666,0.998743,0.835666,0.835666
9,1361.82,1,9.34909,1.41154,0.219623,59.0151,14.3938,69.2771,0.814506,0.814506,1.01651,0.814506,0.998743,0.814506,0.814506
10,1348.49,1,9.89474,1.36604,0.122098,59.6692,14.6728,69.8852,0.793882,0.793882,0.990774,0.793882,0.998743,0.793882,0.793882
11,1334.62,1,12.4905,1.11936,-0.0865081,58.7333,12.3125,68.5202,0.773781,0.773781,1.02378,0.773781,0.998743,0.773781,0.773781
12,1317.22,1,11.8972,1.08636,-0.0318288,58.2715,13.0795,67.9009,0.754188,0.754188,1.05235,0.754188,0.998743,0.754188,0.754188
13,1320.18,1,11.7196,1.36525,-0.0157359,63.5138,15.0124,74.1378,0.735092,0.735092,1.08866,0.735092,0.998743,0.735092,0.735092
14,1299.08,1,11.3444,1.20685,0.0198245,65.5418,11.6903,76.7468,0.716479,0.716479,1.20514,0.716479,0.998743,0.716479,0.716479
15,1286.92,1,12.4513,1.35511,-0.0663424,66.7434,13.304,78.4067,0.698337,0.698337,1.24635,0.698337,0.998743,0.698337,0.698337
16,1286.91,1,14.9926,1.30698,-0.271732,59.5195,14.7602,70.0052,0.680655,0.680655,1.37958,0.680655,0.998743,0.680655,0.680655
17,1268.01,1,11.7313,1.15355,-0.00488923,64.0607,12.0665,75.3563,0.66342,0.66342,1.35925,0.66342,0.998743,0.66342,0.66342
18,1255.19,1,12.1431,0.98766,-0.0164588,58.1467,11.6019,68.2412,0.646622,0.646622,1.32949,0.646622,0.998743,0.646622,0.646622
19,1247.48,1,10.0817,1.0519,0.130329,58.1889,13.5604,67.9255,0.630249,0.630249,1.32105,0.630249,0.998743,0.630249,0.630249
20,1230.55,1,11.7481,1.27589,-0.00140393,54.8536,12.1577,64.2491,0.614291,0.614291,1.2876,0.614291,0.998743,0.614291,0.614291
21,1219.35,1,13.8746,1.17692,-0.186046,54.6001,11.7624,64.5977,0.598737,0.598737,1.255,0.598737,0.998743,0.598737,0.598737
22,1204.27,1,13.56,1.45969,-0.155163,57.4466,8.8002,68.0983,0.583577,0.583577,1.22322,0.583577,0.998743,0.583577,0.583577
23,1195.43,1,11.4031,1.20379,-0.00143754,57.8148,6.36681,68.7733,0.5688,0.5688,1.19225,0.5688,0.998743,0.5688,0.5688
24,1177.85,1,9.92653,1.10219,0.136347,62.6581,5.26413,74.2827,0.554398,0.554398,1.16206,0.554398,0.998743,0.554398,0.554398
25,1172.39,1,10.1272,1.06007,0.116144,62.4097,5.90959,73.8376,0.54036,0.54036,1.13264,0.54036,0.998743,0.54036,0.54036
26,1169.49,1,9.1464,0.678591,0.248554,65.1793,6.71834,77.1961,0.526678,0.526678,1.17992,0.526678,0.998743,0.526678,0.526678
27,1150.48,1,10.2451,0.828544,0.0983114,62.2089,7.90869,73.6278,0.513342,0.513342,1.17291,0.513342,0.998743,0.513342,0.513342
28,1127.49,1,10.5111,1.00469,0.110625,59.7411,7.77171,70.4175,0.500344,0.500344,1.14321,0.500344,0.998743,0.500344,0.500344
29,1112.94,1,11.821,1.14999,0.00324431,59.5789,8.85565,69.7614,0.487675,0.487675,1.11426,0.487675,0.998743,0.487675,0.487675
30,1103.21,1,13.0469,1.0576,-0.0948374,57.0546,9.58847,66.7281,0.475327,0.475327,1.08605,0.475327,0.998743,0.475327,0.475327
31,1106.17,1,13.9057,0.920295,-0.141115,58.5669,9.18193,68.1108,0.463291,0.463291,1.15465,0.463291,0.998743,0.463291,0.463291
32,1085.77,1,13.0838,0.952434,-0.107218,55.8227,8.8093,64.5389,0.45156,0.45156,1.12541,0.45156,0.998743,0.45156,0.45156
33,1071.94,1,13.3085,1.16302,-0.134143,59.1169,7.5433,68.1989,0.440127,0.440127,1.09691,0.440127,0.998743,0.440127,0.440127
34,1071.82,1,12.9426,1.21453,-0.132478,60.0398,7.00511,69.4678,0.428982,0.428982,1.14772,0.428982,0.998743,0.428982,0.428982
35,1057.01,1,13.1358,1.0048,-0.152467,55.4176,7.47949,64.2551,0.41812,0.41812,1.11866,0.41812,0.998743,0.41812,0.41812
36,1046.17,1,12.0453,1.03657,-0.0579807,56.5829,7.83105,65.5724,0.407533,0.407533,1.16556,0.407533,0.998743,0.407533,0.407533
37,1039.93,1,11.2049,0.979404,0.0313119,56.0678,7.99615,64.8564,0.397214,0.397214,1.2815,0.397214,0.998743,0.397214,0.397214
38,1029.29,1,10.5856,0.936779,0.0914794,55.7238,8.08872,64.6322,0.387157,0.387157,1.28231,0.387157,0.998743,0.387157,0.387157
39,1009.44,1,11.2594,1.09891,0.0350674,51.8958,10.0589,60.3196,0.377354,0.377354,1.24984,0.377354,0.998743,0.377354,0.377354
40,1004.42,1,11.7756,1.12546,0.00624754,52.7514,12.0663,61.2361,0.367799,0.367799,1.21819,0.367799,0.998743,0.367799,0.367799
41,983.941,1,10.7885,1.18126,0.0984807,50.4859,13.5138,58.7052,0.358486,0.358486,1.18734,0.358486,0.998743,0.358486,0.358486
42,980.93,1,10.1063,0.985266,0.174014,50.9166,16.2101,59.3511,0.349409,0.349409,1.15728,0.349409,0.998743,0.349409,0.349409
43,968.962,1,11.4998,1.16117,0.0354018,50.8665,20.6185,59.2988,0.340562,0.340562,1.12798,0.340562,0.998743,0.340562,0.340562
44,955.058,1,11.1056,1.07593,0.0856962,50.2142,19.4781,58.7881,0.331938,0.331938,1.09942,0.331938,0.998743,0.331938,0.331938
45,943.94,1,11.9097,1.01246,0.00635356,46.5452,19.5392,54.3588,0.323534,0.323534,1.07158,0.323534,0.998743,0.323534,0.323534
46,927.401,1,11.4512,0.963627,0.0375509,47.0553,15.4513,55.0448,0.315341,0.315341,1.04445,0.315341,0.998743,0.315341,0.315341
