iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1448.2,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1435.16,1,5.24547,0.784334,0.617549,42.328,16.221,50.1495,0.974679,0.974679,1.03972,0.974679,0.998743,0.974679,0.974679
3,1420.45,1,3.30211,0.639061,1.07104,40.5204,16.7781,48.579,0.95,0.95,1.01339,0.95,0.998743,0.95,0.95
4,1416.88,1,3.06652,0.849976,1.07666,42.2736,17.1286,50.8954,0.925945,0.925945,1.04331,0.925945,0.998743,0.925945,0.925945
5,1403.24,1,4.13644,0.817999,0.808233,41.6254,14.8068,49.8731,0.9025,0.9025,1.04785,0.9025,0.998743,0.9025,0.9025
6,1393.53,1,3.70843,0.639171,0.884823,45.9913,13.6318,54.9739,0.879648,0.879648,1.02132,0.879648,0.998743,0.879648,0.879648
7,1384.45,1,4.59349,1.11825,0.738377,46.2543,13.5075,55.0452,0.857375,0.857375,0.99546,0.857375,0.998743,0.857375,0.857375
8,1364.13,1,4.24939,0.659819,0.786175,46.8749,13.7693,55.3484,0.835666,0.835666,0.970254,0.835666,0.998743,0.835666,0.835666
9,1360.64,1,3.80837,0.575104,0.878608,48.5365,13.6626,57.3462,0.814506,0.814506,0.945687,0.814506,0.998743,0.814506,0.814506
10,1341.04,1,3.24983,0.740437,1.04808,44.8371,11.8623,52.8993,0.793882,0.793882,0.921742,0.793882,0.998743,0.793882,0.793882
11,1332.57,1,3.68192,0.183401,0.999197,51.7353,11.655,60.9454,0.773781,0.773781,0.898403,0.773781,0.998743,0.773781,0.773781
12,1317.92,1,4.90319,0.865333,0.724462,47.6428,11.7037,56.2573,0.754188,0.754188,0.951292,0.754188,0.998743,0.754188,0.754188
13,1322.55,1,3.20006,0.679111,1.10358,50.809,14.7155,60.1749,0.735092,0.735092,1.0199,0.735092,0.998743,0.735092,0.735092
14,1302.78,1,3.22859,0.656017,1.07031,47.3023,12.0791,56.2383,0.716479,0.716479,0.994074,0.716479,0.998743,0.716479,0.716479
15,1287.95,1,3.28951,0.714268,1.12677,43.4678,13.6289,51.8149,0.698337,0.698337,0.968903,0.698337,0.998743,0.698337,0.698337
16,1287.55,1,3.91694,0.350853,0.894024,39.4998,15.3063,47.265,0.680655,0.680655,0.971524,0.680655,0.998743,0.680655,0.680655
17,1276.34,1,4.0396,0.425214,0.873181,38.5414,12.3025,46.1489,0.66342,0.66342,0.946924,0.66342,0.998743,0.66342,0.66342
18,1256.71,1,4.35941,0.789142,0.813239,41.6474,12.6021,50.0242,0.646622,0.646622,0.933415,0.646622,0.998743,0.646622,0.646622
19,1243.21,1,4.92629,0.856627,0.727893,42.1122,13.0721,50.4412,0.630249,0.630249,1.02874,0.630249,0.998743,0.630249,0.630249
20,1243.15,1,3.9699,0.853751,0.89432,40.9191,12.9519,48.8844,0.614291,0.614291,1.00269,0.614291,0.998743,0.614291,0.614291
21,1229.31,1,3.93932,0.811592,0.914592,39.7729,13.38,47.7928,0.598737,0.598737,1.03613,0.598737,0.998743,0.598737,0.598737
22,1216.62,1,4.49196,0.849888,0.829366,39.2313,14.3655,47.1003,0.583577,0.583577,1.0099,0.583577,0.998743,0.583577,0.583577
23,1206.59,1,4.48002,0.959393,0.815929,37.9565,11.3502,45.7638,0.5688,0.5688,0.987974,0.5688,0.998743,0.5688,0.5688
24,1187.25,1,4.48942,1.11155,0.814222,37.5337,11.1491,45.0121,0.554398,0.554398,0.962958,0.554398,0.998743,0.554398,0.554398
25,1187.15,1,4.55341,1.43457,0.785738,37.2225,10.9924,44.5037,0.54036,0.54036,0.938575,0.54036,0.998743,0.54036,0.54036
26,1170.66,1,4.90072,0.999164,0.718686,38.1722,10.4383,45.4381,0.526678,0.526678,0.91481,0.526678,0.998743,0.526678,0.526678
27,1165.46,1,4.48892,0.793526,0.791651,37.2344,12.2027,44.3261,0.513342,0.513342,0.891646,0.513342,0.998743,0.513342,0.513342
28,1145.44,1,4.69241,0.849317,0.753178,37.4604,12.6658,44.1441,0.500344,0.500344,0.869069,0.500344,0.998743,0.500344,0.500344
29,1135.8,1,4.85281,0.938096,0.732672,37.1796,12.9325,43.6545,0.487675,0.487675,0.847064,0.487675,0.998743,0.487675,0.487675
30,1118.81,1,4.76825,0.892816,0.768852,37.5209,12.2737,43.8643,0.475327,0.475327,0.825616,0.475327,0.998743,0.475327,0.475327
31,1122.83,1,4.33629,0.680886,0.821052,38.1539,11.6036,44.3817,0.463291,0.463291,0.804711,0.463291,0.998743,0.463291,0.463291
32,1118.84,1,4.69624,0.6339,0.751928,37.6619,11.8626,43.9621,0.45156,0.470077,0.784335,0.47328,0.998743,0.45156,0.45156
33,1103.93,1,5.07204,0.752214,0.705127,39.0291,11.022,45.5844,0.440127,0.477858,0.764475,0.480338,0.998743,0.440127,0.440127
34,1103.14,1,4.22842,0.664717,0.836133,38.3497,10.0604,44.6994,0.428982,0.476829,0.769212,0.478419,0.998743,0.428982,0.428982
35,1088,1,4.8837,0.653825,0.719866,38.9139,10.3864,45.1903,0.41812,0.464756,0.749735,0.466305,0.998743,0.41812,0.41812
36,1076.33,1,5.33046,0.712675,0.668258,38.0307,12.8068,44.2391,0.407533,0.452988,0.730751,0.454498,0.998743,0.407533,0.407533
37,1078.75,1,4.49145,0.756971,0.81017,36.3453,13.507,42.2348,0.397214,0.443955,0.712248,0.443634,0.998743,0.397214,0.397214
38,1059.48,1,5.04378,0.702149,0.685598,37.6375,12.276,43.677,0.387157,0.451335,0.694214,0.447091,0.998743,0.387157,0.387157
39,1051.38,1,4.65727,0.619717,0.773592,34.4593,14.2988,39.969,0.377354,0.439907,0.676636,0.435771,0.998743,0.377354,0.377354
40,1049.34,1,4.56758,0.723802,0.806813,34.9499,14.0363,40.559,0.367799,0.433906,0.689537,0.428735,0.998743,0.367799,0.367799
41,1032.36,1,4.76123,0.804411,0.779921,34.0781,15.7001,39.5427,0.358486,0.42292,0.672078,0.417879,0.998743,0.358486,0.358486
42,1035.6,1,4.83134,0.881555,0.762908,35.5949,13.6399,41.3865,0.349409,0.427915,0.65506,0.425879,0.998743,0.349409,0.349409
